Timestamp,familiarity,response,reason,confidence,Problems,Search Term,Total Search Time in s,Actions,numberOfClicks,ClickedFeatured,timeSpentOnFeatured,clickedFirst,timeSpentOnFirst,clickedSecond,timeSpentOnSecond,clickedThird,timeSpentOnThird,clickedFourth,timeSpentOnFourth,clickedFifth,timeSpentOnFifth,clickedSixth,timeSpentOnSixth,started_datetime,completed_date_time,time_taken,age,Sex
2022/06/29 3:11:58 pm EET,1,No,"no, because he is under 18",4,,how old must you be to drive a car in switzerland,19.183778,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:10:02,2022-06-29 13:12:07,125.402,19,Male
2022/06/29 3:12:01 pm EET,1,No,"You can drive in Switzerland using your foreign driver's license for up to 12 months as long as you are at least 18 years old. Once this 12 month period is up, you will need to exchange your license for a Swiss driver's license.",5,,Is your 17-year-old relative from the USA allowed to drive a car in Switzerland?,30.909707,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:08:30,2022-06-29 13:12:11,221.684,22,Male
2022/06/29 3:12:19 pm EET,2,No,In Switzerland you are only allowed to drive after turning 18,4,,how old can you drive in swizerland,11.071622,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:10:04,2022-06-29 13:12:34,149.563,20,Female
2022/06/29 3:12:20 pm EET,1,Yes,The driving age dropped from 18 to 17 in January 2021,5,,Legal age for driving in Switzerland,8.775821,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:08:56,2022-06-29 13:12:34,218.16,29,Female
2022/06/29 3:12:21 pm EET,1,No,You need to be 18 years old to drive a car in Switzerland.,5,,can a 17 year old american drive in switzerland,36.784167,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:09:54,2022-06-29 13:12:32,157.242,23,Male
2022/06/29 3:12:23 pm EET,1,No,"My research showed that you must be at least 18 to drive in Switzerland, even if you have a foreign drivers licence.",5,,17 year old driver licence switzerland,12.979074,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:09:25,2022-06-29 13:12:35,189.892,37,Female
2022/06/29 3:12:25 pm EET,1,No,He has to be at least 18,4,,,,,,,,,,,,,,,,,,,,2022-06-29 13:10:12,2022-06-29 13:12:34,141.665,21,CONSENT REVOKED
2022/06/29 3:12:31 pm EET,1,No,Because you have to be over 18 to drive as a foreigner,5,,driving rules in switzerland,87.049894,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:09:44,2022-06-29 13:12:41,177.108,40,Female
2022/06/29 3:12:36 pm EET,1,No,because he is not yet of legal age to do so (18 yo),5,,can a 17 year old drive in switzerland,26.751899,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:10:14,2022-06-29 13:12:48,154.263,19,Female
2022/06/29 3:12:44 pm EET,1,No,"You need to be at least 18 years old to be able to drive in Switzerland, so a 17-year-old would not be able to drive, regardless of their nationality.",5,,age restriction to drive in Switzerland,77.83608,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:08:06,2022-06-29 13:12:59,292.132,20,Male
2022/06/29 3:12:48 pm EET,1,No,my relative should be 18.,4,,,,,,,,,,,,,,,,,,,,2022-06-29 13:09:55,2022-06-29 13:13:15,200.244,20,Female
2022/06/29 3:12:49 pm EET,1,No,He must have at least 18 years,5,,can 17 yer old drive car switzerland,59.965869,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:09:42,2022-06-29 13:12:58,196.12,21,Female
2022/06/29 3:12:51 pm EET,1,No,You can only drive in Switzerland if you're 18 or older,5,,legal driving age in Switzerland,47.323947,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:09:39,2022-06-29 13:12:59,200.079,22,Male
2022/06/29 3:12:57 pm EET,1,No,He/ she needs to be 18 years old,5,,17 YEAR OLD USA CITIZEN ALLOWED TO DRIVE IN SWITZERLAND?,16.030135,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:09:16,2022-06-29 13:13:15,238.932,25,Female
2022/06/29 3:12:57 pm EET,1,No,"You can only drive using a foreign driving license from age 18, and only for 12 months.",5,,,,,,,,,,,,,,,,,,,,2022-06-29 13:10:18,2022-06-29 13:13:10,172.457,29,CONSENT REVOKED
2022/06/29 3:12:59 pm EET,1,No,You need to be 18 to drive in switzerland,5,,,,,,,,,,,,,,,,,,,,2022-06-29 13:09:50,2022-06-29 13:13:08,198.52,29,CONSENT REVOKED
2022/06/29 3:13:02 pm EET,1,No,"USA drivers licences are respected for maximum of 12 months, but driver MUST be at least 18 years old. ",4,,17 years old USA driving licence switzerland,25.24554,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:09:59,2022-06-29 13:13:12,192.914,25,Male
2022/06/29 3:13:09 pm EET,3,No,He is a minor. You can only drive up to 12 months in Switzerland if you are over 18.,5,,can underaged people drive in europe,41.059,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:10:07,2022-06-29 13:13:24,196.674,24,Female
2022/06/29 3:13:10 pm EET,1,No,To be a driver in Switzerland you must be 18 years old,5,,driving in switzerland,66.202518,"['0:10.438081999999998', 'Focus:61.498515999999995']",1,TRUE,51.060434,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:09:16,2022-06-29 13:13:25,249.22,24,Female
2022/06/29 3:13:14 pm EET,1,No,You can only drive with a foreign license if you are 18 or older,5,,driving laws in switzerland,31.86551,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:08:13,2022-06-29 13:13:26,312.961,24,Male
2022/06/29 3:13:14 pm EET,1,No,no because they only allo people who are at least 18 years to drive,5,,does switzerland alow 17 year old to drive,85.868003,"['3:48.333793', 'Focus:80.55111000000001']",1,FALSE,0,FALSE,0,FALSE,0,TRUE,32.217317,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:07:47,2022-06-29 13:13:45,358.328,23,Female
2022/06/29 3:13:17 pm EET,1,No,only above 18 years old,4,,license  to drive a car in Switzerland,88.21634,"['6:55.33314', 'Focus:84.18585999999999']",1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,28.85272,2022-06-29 13:09:08,2022-06-29 13:13:33,264.431,40,Male
2022/06/29 3:13:17 pm EET,1,No,Because acording to the law the people can drive if they are older than 18.,5,,Minimum age to drive in Switzerland,19.353759,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:10:03,2022-06-29 13:13:27,203.5,26,Male
2022/06/29 3:13:20 pm EET,1,No,One can drive in Switzerland using their foreign license if they are 18 years old or older,5,,,,,,,,,,,,,,,,,,,,2022-06-29 13:09:22,2022-06-29 13:13:34,252.504,29,Male
2022/06/29 3:13:21 pm EET,1,No,No because they can only drive if they're at least 18 years old.,5,,how old do you have to be to drive in switzerland,10.314,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:11:28,2022-06-29 13:13:31,122.731,20,Female
2022/06/29 3:13:27 pm EET,1,No,You can drive in Switzerland using your foreign driver's license for up to 12 months as long as you are at least 18 years old,5,,,,,,,,,,,,,,,,,,,,2022-06-29 13:10:03,2022-06-29 13:13:35,212.02,22,Female
2022/06/29 3:13:31 pm EET,1,No,You need to be 18 years to drrive in Switzerland,5,,Is a17-year-old from the USA allowed to drive a car in Switzerland,12.70404,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:10:27,2022-06-29 13:13:46,199.015,37,Male
2022/06/29 3:13:35 pm EET,1,No,You can drive in Switzerland using your foreign driver's license for up to 12 months as long as you are at least 18 years old.,5,,usa driving license in switzerland,42.719057,"['2:10.234556999999995', 'Focus:13.101108999999994', '1:14.251063000000002', 'Focus:40.785801000000006']",2,FALSE,0,TRUE,26.534738,TRUE,2.866552,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:09:34,2022-06-29 13:13:46,252.102,26,Female
2022/06/29 3:13:40 pm EET,1,No,Only 18 and over is allowed to drive in Switzerland,5,,tourism driving in switzerland rules,66.255676,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:09:29,2022-06-29 13:13:55,265.302,42,Female
2022/06/29 3:13:48 pm EET,1,No,"You can drive in Switzerland using your foreign driver's license for up to 12 months as long as you are at least 18 years old. Once this 12 month period is up, you will need to exchange your license for a Swiss driver's license.",5,,,,,,,,,,,,,,,,,,,,2022-06-29 13:10:29,2022-06-29 13:14:18,228.594,29,CONSENT REVOKED
2022/06/29 3:13:48 pm EET,1,No,He should be at least 18,5,,Driving licence switzerland,7.645811,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:09:03,2022-06-29 13:14:05,302.458,29,Male
2022/06/29 3:13:50 pm EET,1,No,"""You can drive in Switzerland using your foreign driver's license for up to 12 months as long as you are at least 18 years old."", you need to be at least 18",5,,,80.374769,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:11:31,2022-06-29 13:14:01,149.882,20,Male
2022/06/29 3:13:54 pm EET,2,No,A foreigner can drive in Switzerland with his foreign license for 12 months as long as he is at least 18 years old.,5,,is an 17 years old apt to drive in swiss,38.584376,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:08:16,2022-06-29 13:14:12,356.053,34,Male
2022/06/29 3:13:56 pm EET,1,No,They are not at least 18 years old.,5,,can us citizen drive in switxerland,40.900122,"['0:8.033011999999996', 'Focus:8.033011999999996']",1,TRUE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:10:25,2022-06-29 13:14:04,219.301,26,Female
2022/06/29 3:14:14 pm EET,2,No,You can drive with your foreign driver's license for up to 12 months provided that you are at least 18. My relative is only 17 and so does not meet the minimum age requirement,5,,minimum driving age switzerland,18.028563,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:10:17,2022-06-29 13:14:26,248.803,28,Female
2022/06/29 3:14:19 pm EET,3,Yes,because she has driven,3,,,,,,,,,,,,,,,,,,,,2022-06-29 13:10:17,2022-06-29 13:14:34,257.212,28,CONSENT REVOKED
2022/06/29 3:14:37 pm EET,3,No,Because I think  he doesn´t have a valid international driving licence,2,,USA drivers license is available in switzerland,73.095888,"['1:7.179726000000002', 'Focus:69.36435499999999']",1,FALSE,0,TRUE,62.184629,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:09:47,2022-06-29 13:14:51,304.157,20,Female
2022/06/29 3:14:50 pm EET,1,No,"You can drive in Switzerland using your foreign driver's license for up to 12 months as long as you are at least 18 years old. Once this 12 month period is up, you will need to exchange your license for a Swiss driver's license.",5,,driving requirements in Switzerland,157.099952,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:08:58,2022-06-29 13:15:34,396.147,41,Female
2022/06/29 3:14:56 pm EET,4,No,They  might be at least 18 years old and have valid foreign driving license.,5,,s your 17-year-old relative from the USA allowed to drive a car in Switzerland?,20.8125,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:09:57,2022-06-29 13:15:09,311.889,25,Male
2022/06/29 3:14:57 pm EET,3,No,"He is allowed based on his license but his age would be a hinderance, since it is allowed for 18 years upwards. ",4,,can you drive in Switzerland with a US driver's license,32.102217,"['0:15.641699000000003', 'Focus:15.658410000000003']",1,TRUE,0.016711,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:09:03,2022-06-29 13:15:14,371.313,27,Male
2022/06/29 3:14:58 pm EET,1,No,because on the search I found out its only for at least 18 years old,5,,driving lesense swuitzerland,29.846297,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:09:53,2022-06-29 13:15:08,315.206,26,Female
2022/06/29 3:15:03 pm EET,1,No,You can drive in Switzerland using your foreign driver's license for up to 12 months as long as you are at least 18 years old.,4,,,,,,,,,,,,,,,,,,,,2022-06-29 13:09:08,2022-06-29 13:15:19,370.588,26,Female
2022/06/29 3:15:05 pm EET,1,No,The foreign national driver has to be at least 18 years or older,5,,can a 17 year old licensed driver drive in switzerland,62.670826,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:10:21,2022-06-29 13:15:31,309.483,26,Female
2022/06/29 3:15:07 pm EET,1,No,you need to have international. driving licence and be above 18,5,,switzerland driving age,33.266194,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:08:39,2022-06-29 13:15:20,401.002,25,Female
2022/06/29 3:15:31 pm EET,1,No,A foreigner needs a foreigner license to drive in Switzerland. They also need to be at least 18 years old to drive legally in Switzerland.,5,,can 17 year old with a USA driver's license drive in Switzerland?,22.868036,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:10:46,2022-06-29 13:16:14,327.502,25,Female
2022/06/29 3:15:40 pm EET,1,No,If you have a foreign driving licence you need to be at least 18 years old.,5,,17-year-old relative from the USA allowed to drive a car in Switzerland,22.96077,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:10:37,2022-06-29 13:15:58,321.562,36,Male
2022/06/29 3:16:15 pm EET,2,No,You can start learning to drive in a car at 17 in preparation for taking a test at 18.,5,,Is your 17-year-old relative from the USA allowed to drive a car in Switzerland?,18.281652,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:10:08,2022-06-29 13:16:42,394.366,27,Female
2022/06/29 3:16:27 pm EET,1,No,the legal driving age is 18,4,,what is the legal driving age in Switzerland,14.01613,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:10:19,2022-06-29 13:16:55,396.675,22,Female
2022/06/29 3:16:29 pm EET,1,No,to drive a motor car you have to 18,4,,is a 17 year old allowed to drive a car in switzerland,71.580092,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:09:02,2022-06-29 13:16:53,471.428,34,Female
2022/06/29 3:17:33 pm EET,1,No,"Someone needs to converse their national license to swiss. Only if someone has the license more than 3 years, is allowed to drive in Switzerland with their national license.",4,,,,,,,,,,,,,,,,,,,,2022-06-29 13:10:26,2022-06-29 13:17:45,439.029,23,CONSENT REVOKED
2022/06/29 3:17:46 pm EET,1,No,You need a special dring licence,2,,roles to drive in Switzerland,262.666324,"['1:44.302818', 'Focus:44.31949200000001', '1:201.86298000000002', 'Focus:201.86298000000002', '0:206.74031900000003', 'Focus:229.73449800000006', '2:234.887165', 'Focus:245.44208200000006', '4:247.743094', 'Focus:247.75976800000004']",5,TRUE,22.994179,TRUE,0.016674,TRUE,10.554917,FALSE,0,TRUE,0.016674,FALSE,0,FALSE,0,2022-06-29 13:09:14,2022-06-29 13:17:59,525.125,25,Female
2022/06/29 3:18:06 pm EET,1,Yes,"Because in America the language that is spoken is English, which is part of swizz authorised license",4,,Is your 17-year-old relative from the USA allowed to drive a car in Switzerland?,146.482369,"['0:19.968118000000004', 'Focus:19.968118000000004']",1,TRUE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:10:30,2022-06-29 13:18:32,481.983,24,Male
2022/06/29 3:19:25 pm EET,1,No,The legal driving age in Switzerland is 18 years old,5,,,,,,,,,,,,,,,,,,,,2022-06-29 13:14:27,2022-06-29 13:19:41,313.33,26,Male
2022/06/29 3:20:02 pm EET,1,No,Because he have to be at least 18 years old. And have to get a provisional permit first,3,,Can a 17 year old of USA can drive in Switzerland,288.034993,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:08:36,2022-06-29 13:20:20,703.959,22,Female
2022/06/29 3:20:36 pm EET,1,No,You need to be 18 years old to drive in Switzerland,5,,driving law Switzerland,36.780742,"['0:14.732312999999998', 'Focus:34.897541999999994']",1,TRUE,20.165229,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:18:08,2022-06-29 13:20:46,158.164,28,Male
2022/06/29 3:22:45 pm EET,3,No,The driver can driver with foreign driver's licence from the age of 18 years and older,5,,can a 17 year old with a drivers licence from USA drive a car in Switzerland,22.799784,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:09:36,2022-06-29 13:22:57,801.967,31,Female
2022/06/29 3:23:12 pm EET,2,No,You have to be at least 18 to drive in Switzerland.,5,,switzerland driving laws,49.1746,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:09:01,2022-06-29 13:23:20,859.676,20,Male
2022/06/29 3:23:51 pm EET,1,No,"the holder of a valid foreign license is allowed to drive is Switzerland, provided they are at least 18 years old; a holder of a driving licence below 18 is not recognized in accordance with The Convention of Road Traffic, Art. 41.4.b ",5,,"switzerland ""foreign driver""",40.40278,"['0:11.382380000000012', 'Focus:38.12046000000004']",1,TRUE,26.73808,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:09:27,2022-06-29 13:23:59,872.317,24,Female
2022/06/29 3:26:33 pm EET,2,No,You should at least be 18years old to be allowed to drive a car in Switzerland.,5,,Is my 17-year-old relative from the USA allowed to drive a car in Switzerland?,28.113616,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-06-29 13:19:31,2022-06-29 13:27:22,471.247,26,Male
