Timestamp,familiarity,response,reason,confidence,Problems,Search Term,Total Search Time in s,Actions,numberOfClicks,ClickedFeatured,timeSpentOnFeatured,clickedFirst,timeSpentOnFirst,clickedSecond,timeSpentOnSecond,clickedThird,timeSpentOnThird,clickedFourth,timeSpentOnFourth,clickedFifth,timeSpentOnFifth,clickedSixth,timeSpentOnSixth,started_datetime,completed_date_time,time_taken,age,Sex
2022/07/05 3:01:58 pm EET,1,No,18 IS THE MINIMUM AGE,5,,CAN A 17 YEARS OLD USA CITIZEN DRIVE IN SWITZERLAND,54.614,"['0:12.718', 'Focus:15.763000000000002']",1,TRUE,3.045,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:59:16,2022-07-05 13:02:07,170.603,25,Male
2022/07/05 3:02:09 pm EET,1,No,"Because he is 17 and not 18, even though it would be possible for him to drive (if he was 18 years old or older) with a drivers license from USA. ",5,,can someone with an usa drivers license drive a car in switzerland?,60.423551,"['0:18.083640000000003', 'Focus:57.40988100000001']",1,TRUE,39.326241,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:57:24,2022-07-05 13:02:20,296.295,26,Female
2022/07/05 3:02:10 pm EET,1,No,You need to be over 18 to drive in Switzerland.,3,,how old do you need to be to drive in switzerland,12.934455,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:58:20,2022-07-05 13:02:20,239.43,21,Female
2022/07/05 3:02:14 pm EET,3,Yes,"You can drive in Switzerland using your foreign driving license for up to 12 months, before which you must convert your license to a Swiss driving license.",5,,how old you have to be to drive car in switzerland,143.267924,"['0:22.183555000000002', 'Focus:107.93428599999999']",1,TRUE,85.750731,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:58:44,2022-07-05 13:02:22,218.715,21,Male
2022/07/05 3:02:22 pm EET,2,Yes,because he have an english valid driver license,4,,17-year-old from the USA allowed to drive a car in Switzerland,251.90002,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:55:45,2022-07-05 13:02:35,410.446,26,Male
2022/07/05 3:02:24 pm EET,1,Yes,"Anyone with a legal drivers license can drive in the country, according to the International Convention on Motor Traffic [SR 0.741.11] and the Convention on Road Traffic [SR 0.741.10]",4,,legal age to drive in switzerland,62.187501,"['1:4.16675', 'Focus:57.97075']",1,FALSE,0,TRUE,53.804,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:57:11,2022-07-05 13:02:34,322.252,23,Female
2022/07/05 3:02:26 pm EET,1,Yes,"It is said that you can drive in Switzerland with your foreign driving license for up to 12 months, for as long as your license is in english, among other european languages",5,,Switzerland driving laws,27.615429,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:58:02,2022-07-05 13:02:50,288.355,22,Male
2022/07/05 3:02:35 pm EET,1,Yes,"they do not require an international driving license, like in other european countries. so if my relative has a driving license from the usa, then he should be able to drive in Switzerland",4,,driving in switzerland,58.01932,"['1:14.167320000000004', 'Focus:15.000700000000002', '2:17.63418', 'Focus:19.017540000000004', '3:20.984320000000004', 'Focus:54.252480000000006']",3,FALSE,0,TRUE,0.83338,TRUE,1.38336,TRUE,33.26816,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:57:00,2022-07-05 13:05:39,518.555,24,Female
2022/07/05 3:02:37 pm EET,2,No,As far as I can see the national law states that even though you can use your foreign license you must be 18 years old,4,,can a american 17 year old with driving licence drive a car in switzerland?,177.024061,"['0:9.749453000000003', 'Focus:27.681721999999997', '1:30.731736', 'Focus:72.429478', '5:81.945826', 'Focus:174.49088799999998']",3,TRUE,17.932269,TRUE,41.697742,FALSE,0,FALSE,0,FALSE,0,TRUE,92.545062,FALSE,0,2022-07-05 12:57:43,2022-07-05 13:02:46,303.388,46,Male
2022/07/05 3:02:40 pm EET,1,Yes,yes he can drive with a valid license upto 12 months,3,,can you drive in Switzerland with US license,4.150782,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:59:03,2022-07-05 13:03:32,269.168,30,Male
2022/07/05 3:02:40 pm EET,1,No,No because you need to be at least 18 years old and need to convert the us driving license to an international one,5,,Usa resident 17years old can drive in switzerland,42.517,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:58:33,2022-07-05 13:02:52,259.087,25,Female
2022/07/05 3:02:41 pm EET,1,No,"According to my research, to drive in Switzerland you need to be 18 or older, which is a requirement in most european countries. ",5,,can a 17 year old us citizen drive in switzerland,59.563509,"['3:12.657800000000002', 'Focus:12.674455000000002']",1,FALSE,0,FALSE,0,FALSE,0,TRUE,0.016655,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:57:46,2022-07-05 13:02:50,304.397,27,Female
2022/07/05 3:02:42 pm EET,1,Yes,"Yes, my relative can drive in switzerland, but only in switzerland, if he want to drive to another country he´s gonna need a IDP",5,,my 17 years old usa cousin can drive in switzerland?,43.114724,"['3:23.099180000000004', 'Focus:38.31519']",1,FALSE,0,FALSE,0,FALSE,0,TRUE,15.21601,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:57:12,2022-07-05 13:02:55,343.667,20,Male
2022/07/05 3:02:55 pm EET,1,No,My relative is younger than 18 years so he cannot drive in Switzerland.,5,,driving laws in Switzerland,137.600331,"['3:32.900175', 'Focus:129.840197']",1,FALSE,0,FALSE,0,FALSE,0,TRUE,96.940022,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:57:39,2022-07-05 13:03:07,328.75,29,Female
2022/07/05 3:02:59 pm EET,1,Yes,You are able to use a foreign driver’s licence for up to a year before it must be exchanged for a Swiss licence,3,,switzerland drivings license minimum age,17.616371,"['1:7.408298000000002', 'Focus:9.133173999999997', '2:10.516552000000004', '3:11.349824999999996', '4:12.141461999999997', '0:14.691592999999997']",5,TRUE,0,TRUE,1.724876,TRUE,0.833273,TRUE,0.791637,TRUE,2.550131,FALSE,0,FALSE,0,2022-07-05 12:58:22,2022-07-05 13:03:05,283.558,21,Male
2022/07/05 3:03:01 pm EET,1,Yes,They can drive for up to 12 months on a foreign licence.,4,,Is a 17 year old allowed to drive a car in switzerland?,50.58421,"['0:4.849806000000001', 'Focus:4.866472000000002']",1,TRUE,0.016666,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 13:00:09,2022-07-05 13:03:14,184.947,19,Female
2022/07/05 3:03:03 pm EET,1,No,"Although they have a drivers license, they must be at least 18 to drive on Switzerland's roads.",5,,Is your 17 year old relative from the USA allowed to drive a car in Switzerland,125.512584,"['6:26.890038000000004', 'Focus:26.90664299999999', '0:95.82071600000002', 'Focus:95.83732099999999']",2,TRUE,0.016605,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0.016605,2022-07-05 12:56:37,2022-07-05 13:03:18,400.901,21,Female
2022/07/05 3:03:52 pm EET,1,No,The minimum age for driving in Switzerland is 18 for cars and two-wheel vehicles of 50cc or more. You can start learning to drive in a car at 17 in preparation for taking a test at 18.,5,,"switzerland 17 years old, from the USA, has a driver's license",55.300749,"['0:17.433172999999996', 'Focus:17.449839000000004']",1,TRUE,0.016666,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 13:00:11,2022-07-05 13:04:04,233.712,28,Male
2022/07/05 3:04:02 pm EET,2,Yes,You can drive if you have a valid driving license from your country.,4,,Legal driving age switzerland,6.728865,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:58:54,2022-07-05 13:04:14,319.71,28,Male
2022/07/05 3:04:19 pm EET,1,No,Needs to be at least 18 years of age.,5,,17 year old inte5rnational driving license,157.331162,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:58:45,2022-07-05 13:04:29,344.816,41,Female
2022/07/05 3:04:21 pm EET,1,No,he has to be 18 years old and to have an international licence driver,4,,Is a 17-year-old relative from the USA allowed to drive a car in Switzerland,38.405055,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 13:01:43,2022-07-05 13:04:34,171.24,43,Female
2022/07/05 3:04:28 pm EET,1,No,a foreign drivers license would be valid for up to 12 months in switzerland but you must be at least 18 years old as that is their minimum age,4,,is us license valid in switzerland,30.76703,"['0:13.266136', 'Focus:24.467282']",1,TRUE,11.201146,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:58:15,2022-07-05 13:04:40,385.219,26,Female
2022/07/05 3:04:30 pm EET,1,Yes,I can drive with my USA car license for 12 months,2,,usa driving license in switzerland,64.712176,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:56:24,2022-07-05 13:04:41,496.376,21,Male
2022/07/05 3:04:50 pm EET,1,No,"I actually don't know. It says you can drive if you have an international driving license but nothing about the age. Since driving is allowed only for 18+ year olds, it's probably not allowed for the cousin",3,,driving in swizerland with us driving license  17 yearls old,115.8091,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:57:34,2022-07-05 13:05:02,447.546,21,Female
2022/07/05 3:04:51 pm EET,1,Yes,"Every site I saw said that if you had a licence in english would be ok to drive, the only thing I'm not confident on is the age. Since on Switzerland you can only drive 18+ y.o.",2,,how old can u be to drive a car on Switzerland,159.495319,"['0:8.917169999999999', 'Focus:25.86148400000001', '1:27.687889000000006', 'Focus:81.160868', '3:84.21643399999999', 'Focus:118.723877', '5:122.02261799999998', 'Focus:157.56464900000003']",4,TRUE,16.944314,TRUE,53.472979,FALSE,0,TRUE,34.507443,FALSE,0,TRUE,35.542031,FALSE,0,2022-07-05 12:57:31,2022-07-05 13:04:59,448.169,21,Female
2022/07/05 3:04:52 pm EET,2,No,They need to be at least 18 years old.,4,,switzerland driving,129.55878,"['3:21.237859999999998', 'Focus:47.20232', '6:58.682959999999994', 'Focus:94.71222000000002', '0:99.75929999999998', 'Focus:123.48960000000001']",3,TRUE,23.7303,FALSE,0,FALSE,0,TRUE,25.96446,FALSE,0,FALSE,0,TRUE,36.02926,2022-07-05 12:59:43,2022-07-05 13:05:17,334.444,32,Female
2022/07/05 3:04:58 pm EET,4,No,"You're only allowed to drive in Switzerland if your over 18 years old and a foreign license can only be used up to 12 months, then it must be changed to a swiss one.",4,,https://www.expatica.com/ch/living/transportation/exchanging-a-foreign-drivers-licence-in-switzerland-102892/,47.677314,"['1:14.771987999999993', 'Focus:14.793165000000002']",1,FALSE,0,TRUE,0.021177,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:59:33,2022-07-05 13:05:05,331.497,20,Male
2022/07/05 3:04:59 pm EET,1,Yes,Yes can use his/her foreign drivers license But only for 12 months,3,,,,,,,,,,,,,,,,,,,,2022-07-05 12:56:52,2022-07-05 13:06:39,587.344,23,Female
2022/07/05 3:04:59 pm EET,1,Yes,Since he is on vacation and has a driving license from USA he can drive for at least 12 months after that he needs to convert to a swiss driving license,4,,usa drivers license valid for switzerland,284.140706,"['1:5.983448999999997', 'Focus:7.066829000000002', '2:8.88354', 'Focus:9.683560000000003', '5:12.750302999999999', 'Focus:281.70728999999994']",3,FALSE,0,TRUE,1.08338,TRUE,0.80002,FALSE,0,FALSE,0,TRUE,268.956987,FALSE,0,2022-07-05 12:57:45,2022-07-05 13:05:08,443.627,22,Male
2022/07/05 3:05:08 pm EET,1,No,only over 18s can drive cars and motorcycles,5,,,,,,,,,,,,,,,,,,,,2022-07-05 12:56:46,2022-07-05 13:05:24,517.729,22,Female
2022/07/05 3:05:13 pm EET,3,No,Minimum legal age to drive is 18.,3,,17 year old driving a car in switzerland,234.490768,"['0:16.300511', 'Focus:60.68515400000001', '1:63.418639999999996', 'Focus:88.336137', '6:105.553361', 'Focus:168.60526399999998', '4:174.538839', 'Focus:217.6235', '3:220.773627', 'Focus:231.10722800000005']",5,TRUE,44.384643,TRUE,24.917497,FALSE,0,TRUE,10.333601,TRUE,43.084661,FALSE,0,TRUE,63.051903,2022-07-05 12:59:34,2022-07-05 13:05:26,352.642,27,Male
2022/07/05 3:05:14 pm EET,2,Yes,Article 42 of the Ordinance on the Licensing of Persons and Vehicles for Road Traffic Purposes (SR 741.51) stipulates that drivers from other countries may drive motorised vehicles in Switzerland provided that they are holders of a valid national driving licence - the 17-yr old from USA has a valid licence and is allowed to drive in Switzerland.,4,,,,,,,,,,,,,,,,,,,,2022-07-05 12:58:33,2022-07-05 13:05:30,417.742,44,CONSENT REVOKED
2022/07/05 3:05:30 pm EET,1,Yes,"if my relative has a driving license, he is allowed to drive in switzerland since they do not require an international driving license like in other european countries",4,,driving in switzerland,58.01932,"['1:14.167320000000004', 'Focus:15.000700000000002', '2:17.63418', 'Focus:19.017540000000004', '3:20.984320000000004', 'Focus:54.252480000000006']",3,FALSE,0,TRUE,0.83338,TRUE,1.38336,TRUE,33.26816,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:57:00,2022-07-05 13:05:39,518.555,24,Female
2022/07/05 3:05:32 pm EET,1,No,Because the minimum driving age in Switzerland is 18.,5,,,,,,,,,,,,,,,,,,,,2022-07-05 12:58:25,2022-07-05 13:06:16,470.227,29,Female
2022/07/05 3:05:34 pm EET,3,No,"He is not allowed to drive a car in Switzerland because you can take a course at 18, therefore he can only learn how to drive. Assuming the uestion is about his own car, the answer is no.",4,,driving law switzerland,174.306209,"['1:10.628223000000002', 'Focus:10.644867999999999', '0:58.86401199999999', 'Focus:81.60542199999999']",2,TRUE,22.74141,TRUE,0.016645,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 13:01:49,2022-07-05 13:05:51,241.923,28,Male
2022/07/05 3:05:36 pm EET,1,Yes,"He can drive up to 12 months in the country, to exchange the driver's license he will maybe need to do a theory test because he does not belong to the EU/EFTA. Not sure about the legal age difference. ",5,,am i able to drive in Switzerland with a United states driver's license,154.833909,"['1:18.527860000000004', 'Focus:65.43079', '0:70.715585', 'Focus:152.271369']",2,TRUE,81.555784,TRUE,46.90293,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:57:20,2022-07-05 13:05:47,506.544,26,Male
2022/07/05 3:05:41 pm EET,2,Yes,Because if I already have a license from my country I can drive for at least 12 months in switzerland,3,,,,,,,,,,,,,,,,,,,,2022-07-05 12:59:05,2022-07-05 13:05:55,410.04,21,Male
2022/07/05 3:05:45 pm EET,1,Yes,Because the 17-year-old just need an International Driving License.,4,,usa 17 year old can drive in Switzerland,15.449769,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:58:47,2022-07-05 13:05:55,428.563,20,Female
2022/07/05 3:05:52 pm EET,1,Yes,Due to the fact that his American License is in one of the official Languages approved by Switzerland  in English.,5,,CAN A 17 YEAR OLD AMERICAN LICENCE HOLDER DRIVER IN SWITZERLAND,28.51005,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:57:45,2022-07-05 13:06:15,509.711,27,Female
2022/07/05 3:05:54 pm EET,1,Yes,"Anyone with a valid driver's license is able to drive. And in Switzerland, you can start driving at 17 to prepare for the driving exam when you are 18, so a 17-year-old with valid license should be allowed to drive as well",4,,minor from USA driving in switzerland,139.464753,"['0:12.38291000000001', 'Focus:75.00944799999994', '3:84.49252999999996', 'Focus:136.614952']",2,TRUE,62.626538,FALSE,0,FALSE,0,TRUE,52.122422,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:57:29,2022-07-05 13:06:05,516.193,24,Male
2022/07/05 3:06:19 pm EET,1,No,Needs to be 18 years old,4,,legal age driving in switzerland,322.18908,"['1:37.900597000000005', 'Focus:65.634373', '1:69.434467', 'Focus:119.018666', '1:121.81892400000001', 'Focus:319.63896900000003']",3,FALSE,0,TRUE,275.13802,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:58:03,2022-07-05 13:06:30,506.685,36,Female
2022/07/05 3:06:37 pm EET,1,No,"In order for one to drive in Switzerland, they must be 18 years and older and hold a legal driving license",5,,can a 17 year old from usa drive in switzerland,19.618282,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:58:17,2022-07-05 13:06:55,517.424,25,Female
2022/07/05 3:06:58 pm EET,1,No,"International drivers can use their drivers license for up to 12 months, but the mininum age required to drive in Switzerland is 18 years of age",3,,can 17 year olds drive in Switzerland,301.403473,"['1:41.533688', 'Focus:101.58387499999999', '2:105.250523', 'Focus:125.81729500000002', '3:131.80068900000003', 'Focus:257.71793', '0:267.818107', 'Focus:299.368089']",4,TRUE,31.549982,TRUE,60.050187,TRUE,20.566772,TRUE,125.917241,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:58:56,2022-07-05 13:07:05,489.369,24,Female
